user_id,touchpoint_order,total_touchpoints,channel,touchpoint_date,device,session_duration_sec,pages_viewed,converted,conversion_date,order_value
8452,3,5,Facebook,2025-12-06,Desktop,66,1,1,2025-12-24,55.4
8452,4,5,Direct,2025-12-11,Mobile,93,3,1,2025-12-24,55.4
8452,5,5,Direct,2025-12-11,Desktop,173,5,1,2025-12-24,55.4
8453,1,2,Facebook,2025-07-20,Mobile,77,1,0,,
8453,2,2,Google,2025-07-28,Mobile,41,3,0,,
8454,1,5,Affiliate1,2025-07-01,Mobile,69,3,1,2025-08-12,42.1
8454,2,5,Email,2025-07-05,Desktop,40,1,1,2025-08-12,42.1
8454,3,5,Google,2025-07-15,Mobile,89,2,1,2025-08-12,42.1
8454,4,5,Google,2025-07-20,Mobile,103,2,1,2025-08-12,42.1
8454,5,5,Email,2025-07-29,Mobile,25,2,1,2025-08-12,42.1
8455,1,1,Google,2025-09-24,Desktop,43,3,0,,
8456,1,8,Facebook,2024-03-30,Mobile,23,2,1,2024-05-21,36.17
8456,2,8,Affiliate1,2024-04-08,Mobile,56,1,1,2024-05-21,36.17
8456,3,8,Google,2024-04-22,Desktop,107,5,1,2024-05-21,36.17
8456,4,8,Facebook,2024-04-25,Mobile,65,1,1,2024-05-21,36.17
8456,5,8,Email,2024-04-30,Desktop,9,2,1,2024-05-21,36.17
8456,6,8,Facebook,2024-05-02,Mobile,83,2,1,2024-05-21,36.17
8456,7,8,Google,2024-05-09,Desktop,57,3,1,2024-05-21,36.17
8456,8,8,Google,2024-05-18,Mobile,70,2,1,2024-05-21,36.17
8457,1,6,Direct,2024-10-20,Mobile,124,4,0,,
8457,2,6,Google,2024-10-25,Desktop,91,3,0,,
8457,3,6,Email,2024-11-08,Mobile,52,4,0,,
8457,4,6,Affiliate1,2024-11-17,Mobile,94,1,0,,
8457,5,6,Facebook,2024-11-22,Mobile,71,1,0,,
8457,6,6,Email,2024-12-03,Mobile,52,4,0,,
8458,1,5,Google,2025-11-13,Desktop,143,3,0,,
8458,2,5,Google,2025-11-14,Mobile,66,3,0,,
8458,3,5,Email,2025-11-16,Desktop,12,4,0,,
8458,4,5,Email,2025-11-17,Desktop,18,4,0,,
8458,5,5,Direct,2025-11-26,Tablet,56,3,0,,
8459,1,3,Google,2026-03-14,Desktop,114,2,0,,
8459,2,3,Facebook,2026-03-23,Desktop,34,4,0,,
8459,3,3,Google,2026-03-24,Mobile,100,4,0,,
8460,1,4,Google,2024-08-06,Desktop,59,6,0,,
8460,2,4,Affiliate1,2024-08-13,Tablet,61,4,0,,
8460,3,4,Facebook,2024-08-24,Mobile,60,3,0,,
8460,4,4,Email,2024-09-03,Desktop,46,2,0,,
8461,1,3,Google,2024-12-26,Desktop,177,3,0,,
8461,2,3,Direct,2024-12-27,Mobile,32,3,0,,
8461,3,3,Google,2024-12-29,Mobile,95,6,0,,
8462,1,3,Email,2025-09-10,Mobile,39,1,0,,
8462,2,3,Facebook,2025-09-24,Desktop,32,3,0,,
8462,3,3,Google,2025-09-29,Mobile,94,3,0,,
8463,1,6,Affiliate1,2025-12-28,Mobile,23,2,0,,
8463,2,6,Facebook,2026-01-11,Desktop,41,3,0,,
8463,3,6,Google,2026-01-19,Mobile,57,5,0,,
8463,4,6,Affiliate1,2026-01-27,Mobile,41,4,0,,
8463,5,6,Google,2026-02-01,Mobile,104,6,0,,
8463,6,6,Direct,2026-02-13,Desktop,166,1,0,,
8464,1,5,Email,2025-01-28,Desktop,22,3,1,2025-03-08,113.02
8464,2,5,Direct,2025-02-09,Desktop,93,4,1,2025-03-08,113.02
8464,3,5,Email,2025-02-18,Desktop,52,3,1,2025-03-08,113.02
8464,4,5,Google,2025-02-18,Desktop,58,4,1,2025-03-08,113.02
8464,5,5,Google,2025-02-24,Desktop,86,6,1,2025-03-08,113.02
8465,1,5,Google,2024-08-15,Desktop,134,5,1,2024-09-11,77.57
8465,2,5,Facebook,2024-08-28,Mobile,27,1,1,2024-09-11,77.57
8465,3,5,Email,2024-08-30,Mobile,41,1,1,2024-09-11,77.57
8465,4,5,Facebook,2024-08-30,Mobile,5,1,1,2024-09-11,77.57
8465,5,5,Facebook,2024-09-01,Mobile,8,3,1,2024-09-11,77.57
8466,1,2,Email,2025-05-23,Desktop,37,3,0,,
8466,2,2,Google,2025-06-05,Desktop,13,3,0,,
8467,1,2,Google,2024-07-05,Mobile,132,1,0,,
8467,2,2,Facebook,2024-07-17,Mobile,26,1,0,,
8468,1,4,Affiliate1,2024-09-02,Mobile,42,1,0,,
8468,2,4,Direct,2024-09-14,Mobile,86,3,0,,
8468,3,4,Direct,2024-09-25,Mobile,82,4,0,,
8468,4,4,Google,2024-09-28,Desktop,132,5,0,,
8469,1,2,Email,2024-04-13,Desktop,39,1,0,,
8469,2,2,Affiliate1,2024-04-17,Mobile,74,2,0,,
8470,1,5,Affiliate1,2024-08-04,Mobile,51,2,0,,
8470,2,5,Facebook,2024-08-09,Desktop,43,1,0,,
8470,3,5,Google,2024-08-12,Mobile,41,2,0,,
8470,4,5,Facebook,2024-08-20,Mobile,33,2,0,,
8470,5,5,Google,2024-08-22,Desktop,124,1,0,,
8471,1,7,Email,2025-09-16,Desktop,32,3,0,,
8471,2,7,Facebook,2025-09-28,Mobile,50,5,0,,
8471,3,7,Email,2025-10-09,Desktop,18,2,0,,
8471,4,7,Direct,2025-10-11,Mobile,203,2,0,,
8471,5,7,Google,2025-10-21,Mobile,90,3,0,,
8471,6,7,Google,2025-11-02,Desktop,116,2,0,,
8471,7,7,Email,2025-11-07,Desktop,18,1,0,,
8472,1,5,Email,2026-01-09,Desktop,21,4,0,,
8472,2,5,Google,2026-01-18,Mobile,83,5,0,,
8472,3,5,Facebook,2026-01-29,Desktop,35,1,0,,
8472,4,5,Google,2026-01-30,Mobile,73,1,0,,
8472,5,5,Email,2026-01-31,Mobile,34,2,0,,
8473,1,3,Affiliate1,2024-10-06,Desktop,52,4,0,,
8473,2,3,Affiliate1,2024-10-18,Mobile,84,1,0,,
8473,3,3,Direct,2024-10-22,Desktop,73,3,0,,
8474,1,6,Facebook,2024-11-23,Mobile,83,3,0,,
8474,2,6,Affiliate1,2024-12-07,Mobile,56,2,0,,
8474,3,6,Direct,2024-12-17,Mobile,82,3,0,,
8474,4,6,Facebook,2024-12-23,Mobile,38,4,0,,
8474,5,6,Google,2024-12-29,Mobile,46,3,0,,
8474,6,6,Email,2025-01-04,Mobile,33,2,0,,
8475,1,5,Google,2025-04-13,Mobile,126,5,0,,
8475,2,5,Google,2025-04-14,Mobile,90,2,0,,
8475,3,5,Direct,2025-04-28,Desktop,153,1,0,,
8475,4,5,Affiliate1,2025-05-09,Mobile,78,4,0,,
8475,5,5,Email,2025-05-09,Mobile,31,2,0,,
8476,1,5,Email,2024-05-20,Mobile,13,1,0,,
8476,2,5,Email,2024-05-23,Mobile,39,2,0,,
8476,3,5,Google,2024-05-30,Desktop,66,3,0,,
8476,4,5,Facebook,2024-06-03,Mobile,23,2,0,,
8476,5,5,Google,2024-06-17,Desktop,128,4,0,,
8477,1,2,Affiliate1,2024-06-23,Desktop,73,1,0,,
8477,2,2,Email,2024-07-07,Desktop,27,1,0,,
8478,1,2,Facebook,2024-08-07,Mobile,41,4,0,,
8478,2,2,Google,2024-08-10,Tablet,94,3,0,,
8479,1,5,Facebook,2025-05-13,Mobile,72,3,0,,
8479,2,5,Google,2025-05-16,Desktop,62,4,0,,
8479,3,5,Email,2025-05-27,Mobile,51,3,0,,
8479,4,5,Google,2025-06-07,Mobile,67,3,0,,
8479,5,5,Google,2025-06-18,Mobile,92,2,0,,
8480,1,3,Google,2025-10-11,Mobile,154,5,0,,
8480,2,3,Google,2025-10-19,Desktop,61,8,0,,
8480,3,3,Email,2025-10-23,Desktop,68,4,0,,
8481,1,5,Google,2024-05-29,Mobile,161,1,0,,
8481,2,5,Facebook,2024-06-12,Mobile,30,4,0,,
8481,3,5,Email,2024-06-18,Desktop,52,2,0,,
8481,4,5,Google,2024-07-02,Mobile,68,3,0,,
8481,5,5,Email,2024-07-07,Desktop,31,1,0,,
8482,1,2,Facebook,2024-10-14,Mobile,72,2,1,2024-11-02,26.21
8482,2,2,Direct,2024-10-23,Desktop,104,3,1,2024-11-02,26.21
8483,1,6,Affiliate1,2025-01-20,Mobile,104,3,1,2025-03-12,106.63
8483,2,6,Google,2025-01-28,Mobile,132,5,1,2025-03-12,106.63
8483,3,6,Email,2025-01-29,Mobile,68,3,1,2025-03-12,106.63
8483,4,6,Direct,2025-02-05,Mobile,160,4,1,2025-03-12,106.63
8483,5,6,Facebook,2025-02-12,Desktop,31,4,1,2025-03-12,106.63
8483,6,6,Google,2025-02-26,Desktop,39,3,1,2025-03-12,106.63
8484,1,5,Email,2025-08-10,Mobile,23,3,0,,
8484,2,5,Email,2025-08-16,Desktop,29,1,0,,
8484,3,5,Google,2025-08-19,Desktop,35,2,0,,
8484,4,5,Facebook,2025-08-30,Desktop,39,1,0,,
8484,5,5,Google,2025-08-31,Mobile,90,2,0,,
8485,1,2,Direct,2026-01-23,Desktop,61,2,1,2026-02-10,707.41
8485,2,2,Google,2026-02-05,Mobile,90,9,1,2026-02-10,707.41
8486,1,1,Facebook,2025-01-06,Desktop,37,1,0,,
8487,1,7,Facebook,2024-04-09,Mobile,25,5,0,,
8487,2,7,Google,2024-04-09,Tablet,113,4,0,,
8487,3,7,Email,2024-04-09,Mobile,27,4,0,,
8487,4,7,Direct,2024-04-10,Mobile,142,4,0,,
8487,5,7,Google,2024-04-12,Tablet,5,3,0,,
8487,6,7,Affiliate1,2024-04-22,Mobile,58,2,0,,
8487,7,7,Facebook,2024-05-01,Desktop,49,6,0,,
8488,1,4,Facebook,2025-05-30,Desktop,46,1,0,,
8488,2,4,Facebook,2025-06-08,Mobile,80,4,0,,
8488,3,4,Direct,2025-06-09,Desktop,190,1,0,,
8488,4,4,Google,2025-06-14,Mobile,55,3,0,,
8489,1,2,Affiliate1,2025-01-22,Desktop,48,5,1,2025-02-13,43.3
8489,2,2,Google,2025-01-31,Desktop,90,6,1,2025-02-13,43.3
8490,1,2,Direct,2024-01-30,Mobile,115,2,0,,
8490,2,2,Email,2024-02-07,Desktop,19,1,0,,
8491,1,5,Facebook,2026-01-23,Desktop,10,4,0,,
8491,2,5,Facebook,2026-02-01,Desktop,26,1,0,,
8491,3,5,Facebook,2026-02-01,Desktop,47,1,0,,
8491,4,5,Email,2026-02-04,Mobile,25,1,0,,
8491,5,5,Direct,2026-02-09,Desktop,256,4,0,,
8492,1,2,Facebook,2024-04-04,Desktop,51,3,0,,
8492,2,2,Direct,2024-04-10,Desktop,105,2,0,,
8493,1,3,Facebook,2025-11-19,Desktop,48,4,0,,
8493,2,3,Email,2025-11-21,Mobile,36,6,0,,
8493,3,3,Email,2025-11-29,Tablet,36,2,0,,
8494,1,4,Affiliate1,2025-06-24,Mobile,49,3,1,2025-07-26,175.32
8494,2,4,Facebook,2025-07-04,Desktop,76,1,1,2025-07-26,175.32
8494,3,4,Facebook,2025-07-04,Mobile,16,2,1,2025-07-26,175.32
8494,4,4,Google,2025-07-17,Mobile,59,1,1,2025-07-26,175.32
8495,1,2,Google,2025-04-30,Mobile,123,5,0,,
8495,2,2,Affiliate1,2025-05-06,Mobile,21,3,0,,
8496,1,3,Facebook,2025-12-27,Mobile,72,1,0,,
8496,2,3,Email,2026-01-05,Tablet,34,1,0,,
8496,3,3,Google,2026-01-16,Tablet,28,4,0,,
8497,1,5,Google,2025-03-25,Mobile,48,3,0,,
8497,2,5,Direct,2025-03-31,Mobile,103,2,0,,
8497,3,5,Google,2025-04-09,Desktop,20,1,0,,
8497,4,5,Affiliate1,2025-04-20,Mobile,16,4,0,,
8497,5,5,Google,2025-05-02,Desktop,180,1,0,,
8498,1,2,Direct,2025-04-16,Mobile,204,1,0,,
8498,2,2,Facebook,2025-04-18,Desktop,36,1,0,,
8499,1,2,Google,2026-01-03,Desktop,32,4,0,,
8499,2,2,Google,2026-01-14,Desktop,102,5,0,,
8500,1,3,Direct,2025-09-15,Desktop,146,4,0,,
8500,2,3,Affiliate1,2025-09-15,Mobile,79,1,0,,
8500,3,3,Google,2025-09-29,Mobile,64,3,0,,
8501,1,1,Affiliate1,2024-10-01,Desktop,64,2,0,,
8502,1,5,Facebook,2024-11-25,Mobile,55,3,0,,
8502,2,5,Facebook,2024-11-25,Desktop,55,2,0,,
8502,3,5,Facebook,2024-11-27,Tablet,57,1,0,,
8502,4,5,Facebook,2024-12-06,Mobile,54,3,0,,
8502,5,5,Facebook,2024-12-15,Mobile,62,1,0,,
8503,1,1,Google,2026-02-03,Desktop,75,5,0,,
8504,1,4,Facebook,2024-11-30,Desktop,55,1,0,,
8504,2,4,Google,2024-12-13,Mobile,36,1,0,,
8504,3,4,Facebook,2024-12-25,Mobile,78,2,0,,
8504,4,4,Facebook,2025-01-07,Desktop,44,4,0,,
8505,1,1,Google,2026-01-17,Mobile,75,6,0,,
8506,1,8,Facebook,2025-09-20,Desktop,47,2,1,2025-11-05,12.79
8506,2,8,Google,2025-09-24,Desktop,39,4,1,2025-11-05,12.79
8506,3,8,Email,2025-09-25,Mobile,72,1,1,2025-11-05,12.79
8506,4,8,Email,2025-09-27,Mobile,16,2,1,2025-11-05,12.79
8506,5,8,Google,2025-10-04,Mobile,107,4,1,2025-11-05,12.79
8506,6,8,Google,2025-10-15,Mobile,105,2,1,2025-11-05,12.79
8506,7,8,Direct,2025-10-25,Desktop,103,3,1,2025-11-05,12.79
8506,8,8,Facebook,2025-11-03,Desktop,51,1,1,2025-11-05,12.79
8507,1,4,Facebook,2025-06-07,Desktop,60,3,0,,
8507,2,4,Facebook,2025-06-07,Mobile,5,3,0,,
8507,3,4,Direct,2025-06-10,Desktop,5,1,0,,
8507,4,4,Email,2025-06-19,Tablet,44,4,0,,
8508,1,7,Google,2024-10-01,Mobile,26,3,1,2024-11-17,35.02
8508,2,7,Google,2024-10-05,Tablet,51,4,1,2024-11-17,35.02
8508,3,7,Email,2024-10-17,Desktop,42,2,1,2024-11-17,35.02
8508,4,7,Google,2024-10-20,Mobile,63,4,1,2024-11-17,35.02
8508,5,7,Google,2024-10-25,Mobile,140,6,1,2024-11-17,35.02
8508,6,7,Facebook,2024-10-31,Desktop,67,2,1,2024-11-17,35.02
8508,7,7,Direct,2024-11-13,Desktop,20,2,1,2024-11-17,35.02
8509,1,5,Email,2024-03-21,Desktop,37,1,0,,
8509,2,5,Google,2024-03-31,Desktop,93,6,0,,
8509,3,5,Direct,2024-03-31,Mobile,55,4,0,,
8509,4,5,Facebook,2024-04-02,Mobile,57,2,0,,
8509,5,5,Google,2024-04-07,Mobile,130,6,0,,
8510,1,5,Email,2024-11-20,Desktop,27,2,1,2024-12-22,45.08
8510,2,5,Affiliate1,2024-11-28,Mobile,78,5,1,2024-12-22,45.08
8510,3,5,Affiliate1,2024-12-01,Mobile,42,6,1,2024-12-22,45.08
8510,4,5,Affiliate1,2024-12-09,Desktop,5,2,1,2024-12-22,45.08
8510,5,5,Google,2024-12-11,Mobile,52,3,1,2024-12-22,45.08
8511,1,5,Affiliate1,2025-02-23,Mobile,75,5,0,,
8511,2,5,Google,2025-02-26,Mobile,5,4,0,,
8511,3,5,Facebook,2025-03-02,Tablet,37,1,0,,
8511,4,5,Affiliate1,2025-03-03,Desktop,38,2,0,,
8511,5,5,Email,2025-03-16,Mobile,28,3,0,,
8512,1,7,Google,2025-10-12,Desktop,104,4,1,2025-11-07,77.46
8512,2,7,Google,2025-10-12,Mobile,82,5,1,2025-11-07,77.46
8512,3,7,Facebook,2025-10-25,Mobile,14,3,1,2025-11-07,77.46
8512,4,7,Direct,2025-10-31,Desktop,108,2,1,2025-11-07,77.46
8512,5,7,Affiliate1,2025-10-31,Mobile,47,3,1,2025-11-07,77.46
8512,6,7,Facebook,2025-11-01,Desktop,16,1,1,2025-11-07,77.46
8512,7,7,Google,2025-11-04,Desktop,85,4,1,2025-11-07,77.46
8513,1,4,Facebook,2025-08-11,Mobile,27,2,1,2025-08-31,312.83
8513,2,4,Facebook,2025-08-17,Desktop,35,3,1,2025-08-31,312.83
8513,3,4,Google,2025-08-22,Mobile,67,2,1,2025-08-31,312.83
8513,4,4,Google,2025-08-26,Desktop,64,4,1,2025-08-31,312.83
8514,1,4,Facebook,2024-12-15,Mobile,29,1,0,,
8514,2,4,Google,2024-12-24,Mobile,102,3,0,,
8514,3,4,Google,2024-12-31,Mobile,104,1,0,,
8514,4,4,Google,2025-01-11,Mobile,78,1,0,,
8515,1,3,Email,2025-01-26,Mobile,47,2,1,2025-02-05,143.82
8515,2,3,Direct,2025-01-27,Desktop,149,4,1,2025-02-05,143.82
8515,3,3,Google,2025-02-01,Mobile,93,3,1,2025-02-05,143.82
8516,1,5,Affiliate1,2025-09-04,Mobile,65,1,0,,
8516,2,5,Affiliate1,2025-09-14,Desktop,62,2,0,,
8516,3,5,Direct,2025-09-23,Mobile,123,4,0,,
8516,4,5,Google,2025-09-23,Mobile,94,3,0,,
8516,5,5,Direct,2025-09-29,Desktop,155,5,0,,
8517,1,3,Direct,2024-06-09,Mobile,155,2,1,2024-07-12,27.79
8517,2,3,Facebook,2024-06-13,Desktop,61,1,1,2024-07-12,27.79
8517,3,3,Facebook,2024-06-25,Mobile,84,4,1,2024-07-12,27.79
8518,1,3,Affiliate1,2025-08-09,Mobile,35,5,1,2025-09-03,115.35
8518,2,3,Facebook,2025-08-16,Mobile,60,4,1,2025-09-03,115.35
8518,3,3,Email,2025-08-24,Desktop,39,7,1,2025-09-03,115.35
8519,1,2,Facebook,2024-01-22,Mobile,24,3,0,,
8519,2,2,Google,2024-01-24,Mobile,125,7,0,,
8520,1,9,Email,2024-10-20,Desktop,33,1,1,2025-01-25,52.89
8520,2,9,Google,2024-11-02,Mobile,92,8,1,2025-01-25,52.89
8520,3,9,Affiliate1,2024-11-12,Mobile,37,3,1,2025-01-25,52.89
8520,4,9,Email,2024-11-20,Mobile,44,3,1,2025-01-25,52.89
8520,5,9,Email,2024-12-02,Desktop,23,1,1,2025-01-25,52.89
8520,6,9,Google,2024-12-15,Mobile,15,5,1,2025-01-25,52.89
8520,7,9,Direct,2024-12-24,Mobile,100,3,1,2025-01-25,52.89
8520,8,9,Affiliate1,2025-01-04,Mobile,48,3,1,2025-01-25,52.89
8520,9,9,Direct,2025-01-14,Mobile,83,3,1,2025-01-25,52.89
8521,1,5,Email,2025-01-03,Mobile,30,5,0,,
8521,2,5,Facebook,2025-01-16,Tablet,42,2,0,,
8521,3,5,Facebook,2025-01-17,Desktop,15,1,0,,
8521,4,5,Direct,2025-01-22,Desktop,125,4,0,,
8521,5,5,Affiliate1,2025-01-29,Desktop,80,6,0,,
8522,1,5,Direct,2024-08-08,Mobile,21,6,1,2024-08-28,70.55
8522,2,5,Email,2024-08-15,Tablet,46,3,1,2024-08-28,70.55
8522,3,5,Email,2024-08-19,Mobile,19,4,1,2024-08-28,70.55
8522,4,5,Affiliate1,2024-08-22,Mobile,71,1,1,2024-08-28,70.55
8522,5,5,Google,2024-08-26,Mobile,77,3,1,2024-08-28,70.55
8523,1,2,Affiliate1,2026-03-02,Mobile,25,1,0,,
8523,2,2,Google,2026-03-08,Mobile,110,3,0,,
8524,1,1,Google,2024-06-26,Desktop,82,4,0,,
8525,1,5,Google,2024-07-27,Desktop,67,1,1,2024-09-12,184.1
8525,2,5,Email,2024-08-01,Mobile,22,2,1,2024-09-12,184.1
8525,3,5,Google,2024-08-06,Mobile,87,2,1,2024-09-12,184.1
8525,4,5,Affiliate1,2024-08-20,Desktop,23,1,1,2024-09-12,184.1
8525,5,5,Google,2024-09-03,Mobile,51,4,1,2024-09-12,184.1
8526,1,3,Direct,2024-04-12,Desktop,144,1,0,,
8526,2,3,Affiliate1,2024-04-16,Mobile,18,1,0,,
8526,3,3,Direct,2024-04-27,Desktop,188,6,0,,
8527,1,2,Affiliate1,2025-06-18,Desktop,46,2,0,,
8527,2,2,Google,2025-06-18,Desktop,106,4,0,,
8528,1,2,Email,2024-09-29,Desktop,41,1,1,2024-10-13,61.29
8528,2,2,Facebook,2024-09-29,Mobile,67,1,1,2024-10-13,61.29
8529,1,3,Facebook,2024-11-20,Mobile,32,4,0,,
8529,2,3,Facebook,2024-11-22,Desktop,5,5,0,,
8529,3,3,Facebook,2024-11-24,Tablet,14,3,0,,
8530,1,4,Facebook,2025-05-24,Mobile,40,1,1,2025-06-28,63.22
8530,2,4,Google,2025-06-02,Mobile,35,4,1,2025-06-28,63.22
8530,3,4,Facebook,2025-06-08,Desktop,20,2,1,2025-06-28,63.22
8530,4,4,Affiliate1,2025-06-16,Desktop,38,3,1,2025-06-28,63.22
8531,1,6,Facebook,2024-01-30,Desktop,55,4,0,,
8531,2,6,Facebook,2024-02-13,Mobile,9,2,0,,
8531,3,6,Google,2024-02-14,Mobile,50,4,0,,
8531,4,6,Google,2024-02-28,Mobile,71,7,0,,
8531,5,6,Google,2024-03-06,Desktop,95,5,0,,
8531,6,6,Google,2024-03-11,Mobile,123,2,0,,
8532,1,7,Affiliate1,2024-07-06,Desktop,74,1,0,,
8532,2,7,Google,2024-07-12,Mobile,40,6,0,,
8532,3,7,Google,2024-07-15,Desktop,42,1,0,,
8532,4,7,Direct,2024-07-21,Desktop,110,6,0,,
8532,5,7,Email,2024-07-29,Desktop,26,2,0,,
8532,6,7,Affiliate1,2024-08-10,Desktop,85,2,0,,
8532,7,7,Direct,2024-08-10,Mobile,40,8,0,,
8533,1,5,Google,2024-05-31,Desktop,33,5,0,,
8533,2,5,Google,2024-06-11,Desktop,91,3,0,,
8533,3,5,Affiliate1,2024-06-11,Desktop,55,1,0,,
8533,4,5,Email,2024-06-21,Desktop,23,2,0,,
8533,5,5,Email,2024-06-27,Mobile,23,3,0,,
8534,1,7,Google,2024-04-29,Desktop,49,4,0,,
8534,2,7,Facebook,2024-05-03,Mobile,48,1,0,,
8534,3,7,Google,2024-05-17,Desktop,103,5,0,,
8534,4,7,Facebook,2024-05-31,Desktop,39,1,0,,
8534,5,7,Email,2024-06-07,Mobile,38,1,0,,
8534,6,7,Affiliate1,2024-06-08,Desktop,59,4,0,,
8534,7,7,Email,2024-06-17,Mobile,22,1,0,,
8535,1,3,Direct,2024-04-20,Mobile,131,3,0,,
8535,2,3,Facebook,2024-04-24,Mobile,52,2,0,,
8535,3,3,Google,2024-05-03,Mobile,67,6,0,,
8536,1,2,Facebook,2024-05-23,Mobile,42,1,0,,
8536,2,2,Direct,2024-05-28,Mobile,185,2,0,,
8537,1,1,Google,2025-04-03,Mobile,50,1,0,,
8538,1,3,Google,2025-01-02,Mobile,109,2,0,,
8538,2,3,Facebook,2025-01-12,Tablet,55,1,0,,
8538,3,3,Google,2025-01-22,Desktop,32,5,0,,
8539,1,2,Facebook,2025-12-25,Mobile,57,2,0,,
8539,2,2,Google,2025-12-25,Mobile,30,6,0,,
8540,1,1,Affiliate1,2025-07-10,Mobile,66,2,0,,
8541,1,5,Facebook,2025-10-12,Mobile,40,4,1,2025-10-23,173.66
8541,2,5,Affiliate1,2025-10-13,Mobile,44,4,1,2025-10-23,173.66
8541,3,5,Google,2025-10-14,Mobile,76,3,1,2025-10-23,173.66
8541,4,5,Affiliate1,2025-10-17,Desktop,80,1,1,2025-10-23,173.66
8541,5,5,Google,2025-10-21,Desktop,53,5,1,2025-10-23,173.66
8542,1,6,Facebook,2024-03-02,Mobile,50,1,0,,
8542,2,6,Facebook,2024-03-15,Mobile,45,1,0,,
8542,3,6,Email,2024-03-21,Desktop,37,2,0,,
8542,4,6,Google,2024-03-25,Tablet,66,1,0,,
8542,5,6,Facebook,2024-04-05,Desktop,57,1,0,,
8542,6,6,Email,2024-04-07,Desktop,53,1,0,,
8543,1,1,Facebook,2026-01-06,Mobile,18,2,0,,
8544,1,4,Direct,2025-07-12,Mobile,167,7,0,,
8544,2,4,Affiliate1,2025-07-13,Tablet,32,1,0,,
8544,3,4,Google,2025-07-16,Mobile,91,3,0,,
8544,4,4,Google,2025-07-28,Desktop,5,5,0,,
8545,1,1,Google,2026-01-23,Mobile,92,5,0,,
8546,1,5,Email,2025-09-24,Desktop,24,4,1,2025-11-06,8.84
8546,2,5,Facebook,2025-10-08,Mobile,51,1,1,2025-11-06,8.84
8546,3,5,Google,2025-10-10,Desktop,17,2,1,2025-11-06,8.84
8546,4,5,Email,2025-10-17,Desktop,61,1,1,2025-11-06,8.84
8546,5,5,Facebook,2025-10-27,Desktop,45,1,1,2025-11-06,8.84
8547,1,2,Google,2026-01-06,Mobile,75,4,0,,
8547,2,2,Email,2026-01-17,Desktop,77,2,0,,
8548,1,3,Affiliate1,2024-01-23,Desktop,71,3,0,,
8548,2,3,Facebook,2024-02-06,Desktop,21,1,0,,
8548,3,3,Google,2024-02-07,Desktop,47,4,0,,
8549,1,4,Affiliate1,2025-04-04,Desktop,63,1,0,,
8549,2,4,Google,2025-04-10,Desktop,99,4,0,,
8549,3,4,Google,2025-04-23,Mobile,32,4,0,,
8549,4,4,Facebook,2025-04-28,Mobile,38,4,0,,
8550,1,2,Google,2025-04-10,Mobile,166,1,0,,
8550,2,2,Affiliate1,2025-04-20,Mobile,79,5,0,,
8551,1,8,Email,2025-03-31,Mobile,32,3,0,,
8551,2,8,Facebook,2025-04-01,Mobile,54,3,0,,
8551,3,8,Affiliate1,2025-04-05,Tablet,14,1,0,,
8551,4,8,Google,2025-04-14,Desktop,92,7,0,,
8551,5,8,Affiliate1,2025-04-23,Desktop,26,3,0,,
8551,6,8,Facebook,2025-04-23,Desktop,16,2,0,,
8551,7,8,Google,2025-04-26,Mobile,88,3,0,,
8551,8,8,Facebook,2025-04-29,Mobile,42,1,0,,
8552,1,2,Affiliate1,2024-09-03,Tablet,69,1,1,2024-10-02,153.26
8552,2,2,Affiliate1,2024-09-16,Tablet,101,2,1,2024-10-02,153.26
8553,1,3,Facebook,2026-03-22,Mobile,49,1,0,,
8553,2,3,Email,2026-03-25,Tablet,30,1,0,,
8553,3,3,Google,2026-04-03,Mobile,97,3,0,,
8554,1,2,Facebook,2024-07-09,Desktop,18,1,0,,
8554,2,2,Email,2024-07-16,Mobile,45,1,0,,
8555,1,4,Facebook,2025-03-17,Mobile,48,2,0,,
8555,2,4,Direct,2025-03-24,Desktop,91,5,0,,
8555,3,4,Facebook,2025-03-26,Mobile,51,1,0,,
8555,4,4,Direct,2025-03-30,Desktop,190,6,0,,
8556,1,3,Facebook,2025-05-03,Desktop,42,2,0,,
8556,2,3,Google,2025-05-06,Mobile,103,5,0,,
8556,3,3,Direct,2025-05-16,Desktop,84,1,0,,
8557,1,2,Direct,2024-10-09,Mobile,53,5,0,,
8557,2,2,Direct,2024-10-17,Mobile,106,4,0,,
8558,1,4,Google,2025-10-03,Mobile,96,7,0,,
8558,2,4,Facebook,2025-10-14,Tablet,36,1,0,,
8558,3,4,Google,2025-10-15,Desktop,124,1,0,,
8558,4,4,Direct,2025-10-18,Desktop,182,2,0,,
8559,1,9,Google,2025-05-13,Desktop,76,4,0,,
8559,2,9,Facebook,2025-05-24,Mobile,57,1,0,,
8559,3,9,Direct,2025-05-28,Mobile,108,1,0,,
8559,4,9,Affiliate1,2025-05-29,Mobile,85,4,0,,
8559,5,9,Email,2025-06-01,Desktop,23,6,0,,
8559,6,9,Google,2025-06-03,Tablet,45,4,0,,
8559,7,9,Google,2025-06-14,Tablet,78,4,0,,
8559,8,9,Google,2025-06-15,Mobile,45,3,0,,
8559,9,9,Facebook,2025-06-19,Mobile,50,2,0,,
8560,1,3,Facebook,2025-02-06,Mobile,29,1,0,,
8560,2,3,Email,2025-02-18,Mobile,46,2,0,,
8560,3,3,Facebook,2025-03-02,Mobile,41,1,0,,
